,has_secondary_sport_education,has_higher_sport_education,sport_master,sport_master_kandidate,is_champion,work_experience,master_id,rang_id,docs_verified,rating,reviews_count,is_recomended,photos_count,is_male,has_price,years_on_profi_ru,price_in_thousands,cur_score_percents,work_experience_sq,reputation_density,reputation_volume_interaction,champion_experience_inter
142,0,1,0,0,0,23.0,https://profi.ru/profile/KharkoDA2/,66.0,1,0.0,0,0,0,0,1,1.8333333333333333,10.0,0.5043467150000001,529.0,0.0,0.0,0.0
143,1,0,1,0,1,8.0,https://profi.ru/profile/KharziyanNT/,166.0,0,0.0,0,0,0,1,0,0.8333333333333334,,0.5037019633333333,64.0,0.0,0.0,0.8333333333333334
144,1,0,1,0,0,12.0,https://profi.ru/profile/KhatseyAI/,111.0,1,0.0,0,0,5,0,1,3.1666666666666665,2.7,0.5037922014285714,144.0,0.0,0.0,0.0
145,1,0,0,0,0,24.0,https://profi.ru/profile/KhodykinVV2/,136.0,0,0.0,0,0,0,1,0,0.16666666666666666,,0.50436503,576.0,0.0,0.0,0.0
146,0,1,1,0,1,6.0,https://profi.ru/profile/KhomchenkoMM/,90.0,1,5.0,3,0,8,0,1,0.08333333333333333,5.0,0.5043853514285714,36.0,2.7692307692307696,6.931471805599453,0.08333333333333333
147,0,1,0,1,0,15.0,https://profi.ru/profile/KhulapovaLY/,107.0,0,0.0,0,0,9,0,1,0.16666666666666666,2.5,0.5038696185714285,225.0,0.0,0.0,0.0
148,1,0,1,0,1,14.0,https://profi.ru/profile/KhvatovaAI2/,131.0,0,0.0,0,0,0,0,0,2.4166666666666665,,0.50061346,196.0,0.0,0.0,2.4166666666666665
149,1,0,1,0,1,1.8333333333333333,https://profi.ru/profile/KibalnichenkoDR/,70.0,1,5.0,9,0,0,1,1,1.8333333333333333,2.5,0.506360515,3.3611111111111107,3.1764705882352944,11.51292546497023,1.8333333333333333
150,0,1,1,0,0,9.0,https://profi.ru/profile/KirilenkoMV3/,115.0,1,5.0,45,1,13,1,1,6.166666666666667,3.0,0.50488604,81.0,6.27906976744186,19.143206982445477,0.0
151,1,0,0,0,0,24.0,https://profi.ru/profile/KirilinIV6/,162.0,0,0.0,0,0,0,1,0,0.25,,0.50311117,576.0,0.0,0.0,0.0
152,1,0,1,0,1,16.0,https://profi.ru/profile/KiselevDA/,124.0,1,5.0,15,1,0,1,1,13.5,3.0,0.5046113414285714,256.0,1.0344827586206897,13.862943611198906,13.5
153,0,0,0,0,0,1.0,https://profi.ru/profile/KlichnikovAY/,117.0,0,5.0,2,0,0,1,1,1.0,2.0,0.5055036875,1.0,1.0,5.493061443340549,0.0
154,1,0,0,0,0,20.0,https://profi.ru/profile/KlimovNS6/,82.0,1,5.0,7,0,5,1,1,3.8333333333333335,3.0,0.5061312499999999,400.0,1.4482758620689653,10.39720770839918,0.0
155,1,0,0,0,0,5.0,https://profi.ru/profile/KnyazevSV14/,116.0,1,5.0,41,0,6,1,1,5.75,3.0,0.504903506,25.0,6.074074074074074,18.68834809141684,0.0
156,0,0,0,0,0,7.0,https://profi.ru/profile/KolobaevNE/,113.0,1,4.78,18,0,4,1,1,4.75,5.0,0.5049253414285715,49.0,3.130434782608696,14.074418320415585,0.0
157,1,0,0,1,1,14.0,https://profi.ru/profile/KondratyukSM2/,105.0,0,0.0,0,0,0,0,1,0.08333333333333333,3.5,0.40177422,196.0,0.0,0.0,0.08333333333333333
158,1,0,1,0,0,12.0,https://profi.ru/profile/KorAD4/,124.0,0,0.0,0,0,5,0,0,0.25,,0.5013264000000001,144.0,0.0,0.0,0.0
159,0,1,1,0,1,5.0,https://profi.ru/profile/KorelovRG2/,109.0,0,5.0,1,0,0,1,1,0.08333333333333333,5.0,0.5054467014285714,25.0,0.9230769230769231,3.4657359027997265,0.08333333333333333
160,0,1,0,0,0,6.0,https://profi.ru/profile/KorolevMN8/,61.0,1,5.0,8,0,0,1,1,6.166666666666667,2.0,0.5052386400000001,36.0,1.1162790697674418,10.986122886681098,0.0
161,1,0,1,0,0,4.0,https://profi.ru/profile/KostinaVO5/,57.0,0,4.88,8,0,9,0,1,1.6666666666666667,2.5,0.50366985,16.0,2.9999999999999996,10.72245593740075,0.0
162,1,0,0,0,0,5.0,https://profi.ru/profile/KotovMA34/,81.0,0,5.0,4,0,9,1,1,1.75,2.5,0.50644175,25.0,1.4545454545454546,8.047189562170502,0.0
163,0,1,1,0,1,0.9166666666666666,https://profi.ru/profile/KovalevaAO28/,101.0,0,5.0,1,0,0,0,0,0.9166666666666666,,0.5040523125,0.8402777777777777,0.5217391304347826,3.4657359027997265,0.9166666666666666
164,0,1,1,0,0,15.0,https://profi.ru/profile/KovyrinAV/,107.0,1,5.0,16,1,5,1,1,6.166666666666667,4.0,0.5045144266666667,225.0,2.2325581395348837,14.16606672028108,0.0
165,1,0,1,0,0,6.0,https://profi.ru/profile/KrasnovaDM/,104.0,1,5.0,12,0,0,0,1,6.916666666666667,6.0,0.5040180571428572,36.0,1.5157894736842106,12.824746787307683,0.0
166,1,0,1,0,1,22.0,https://profi.ru/profile/KravtsovAS/,16.0,1,4.89,27,1,0,1,1,11.666666666666666,5.0,0.505666534,484.0,2.1315789473684212,16.294480054756747,11.666666666666666
167,1,0,0,1,0,7.0,https://profi.ru/profile/KremenskiyMI3/,170.0,1,0.0,0,0,0,1,1,0.08333333333333333,2.0,0.501,49.0,0.0,0.0,0.0
168,1,0,1,0,1,3.75,https://profi.ru/profile/KrupeninaMP/,94.0,1,5.0,2,0,8,0,1,3.75,3.0,0.5042735042857143,14.0625,0.42105263157894735,5.493061443340549,3.75
169,0,1,1,0,1,13.0,https://profi.ru/profile/KudryavtsevPA7/,132.0,0,5.0,7,0,10,1,1,5.5,3.5,0.5048926,169.0,1.0769230769230769,10.39720770839918,5.5
170,1,0,1,0,1,6.0,https://profi.ru/profile/KukasyanAA/,122.0,0,0.0,0,0,0,1,0,3.8333333333333335,,0.5039589800000001,36.0,0.0,0.0,3.8333333333333335
171,1,0,0,0,0,2.0,https://profi.ru/profile/KulloNK/,71.0,1,0.0,0,0,0,0,0,2.6666666666666665,,0.5032042,4.0,0.0,0.0,0.0
172,0,1,0,0,0,14.0,https://profi.ru/profile/KultanenLA/,11.0,1,5.0,2,0,3,0,1,6.583333333333333,1.0,0.5055138400000001,196.0,0.26373626373626374,5.493061443340549,0.0
173,1,0,0,0,0,3.0,https://profi.ru/profile/KuprashviliMD2/,69.0,1,5.0,6,0,5,0,1,1.1666666666666667,4.0,0.5047332,9.0,2.7692307692307687,9.729550745276565,0.0
174,0,0,0,0,0,3.8333333333333335,https://profi.ru/profile/KuznetsovaMI22/,109.0,1,5.0,7,0,105,0,0,3.8333333333333335,,0.503305824,14.694444444444446,1.4482758620689653,10.39720770839918,0.0
175,0,1,1,0,0,6.0,https://profi.ru/profile/LagutinaPS2/,103.0,1,5.0,5,0,5,0,0,2.9166666666666665,,0.503860072,36.0,1.2765957446808511,8.958797346140274,0.0
176,0,0,0,0,0,7.0,https://profi.ru/profile/LapinAV24/,108.0,1,5.0,10,0,5,1,1,4.833333333333333,2.2,0.505114348,49.0,1.7142857142857144,11.989476363991853,0.0
177,0,1,1,0,1,5.0,https://profi.ru/profile/LaruLO/,12.0,1,5.0,9,0,23,0,1,5.583333333333333,3.5,0.50548856,25.0,1.3670886075949367,11.51292546497023,5.583333333333333
178,1,0,1,0,0,4.0,https://profi.ru/profile/LatypovAU4/,188.0,0,0.0,0,0,0,1,0,0.25,,0.5019293433333334,16.0,0.0,0.0,0.0
179,1,0,1,0,0,18.0,https://profi.ru/profile/LavrichenkoDD/,137.0,0,0.0,0,0,0,0,1,0.9166666666666666,3.5,0.50091633,324.0,0.0,0.0,0.0
180,0,1,0,0,0,0.8333333333333334,https://profi.ru/profile/LayshaVA/,163.0,0,0.0,0,0,0,1,0,0.8333333333333334,,0.50204918,0.6944444444444445,0.0,0.0,0.0
181,1,0,1,0,1,21.0,https://profi.ru/profile/LazarevaMV23/,96.0,1,5.0,3,0,2,0,1,4.916666666666667,5.0,0.505227625,441.0,0.5070422535211268,6.931471805599453,4.916666666666667
182,1,0,1,0,1,5.0,https://profi.ru/profile/LebedevIV28/,127.0,0,5.0,2,0,4,1,1,5.083333333333333,3.0,0.5048781999999999,25.0,0.32876712328767127,5.493061443340549,5.083333333333333
183,0,1,1,0,0,8.0,https://profi.ru/profile/LeksakovAA/,117.0,1,0.0,0,0,15,1,1,5.583333333333333,2.5,0.504316635,64.0,0.0,0.0,0.0
184,1,0,1,0,0,2.5,https://profi.ru/profile/LetunovaMA/,37.0,0,5.0,2,0,4,0,1,1.6666666666666667,2.0,0.505790432,6.25,0.7499999999999999,5.493061443340549,0.0
185,1,0,0,1,0,5.0,https://profi.ru/profile/LevchenkoAS35/,17.0,0,5.0,20,0,3,1,1,3.25,4.0,0.5058403899999999,25.0,4.705882352941177,15.222612188617115,0.0
186,0,1,1,0,0,15.0,https://profi.ru/profile/LevitskayaPF/,26.0,1,5.0,1,0,0,0,1,6.0,3.5,0.50448265,225.0,0.14285714285714285,3.4657359027997265,0.0
187,1,0,0,0,0,1.0,https://profi.ru/profile/LifanovPA2/,144.0,0,0.0,0,0,0,1,1,0.3333333333333333,2.5,0.503624185,1.0,0.0,0.0,0.0
188,0,1,1,0,1,11.0,https://profi.ru/profile/LinkvistBB/,36.0,0,5.0,11,0,8,1,1,3.8333333333333335,2.5,0.5052442349999999,121.0,2.275862068965517,12.424533248940001,3.8333333333333335
189,0,1,0,1,0,5.0,https://profi.ru/profile/LobanovaSS2/,120.0,0,5.0,2,0,5,0,1,5.5,3.5,0.50136482,25.0,0.3076923076923077,5.493061443340549,0.0
190,1,0,0,0,0,4.0,https://profi.ru/profile/LosevMM4/,50.0,1,5.0,22,1,0,1,0,3.6666666666666665,,0.505462486,16.0,4.714285714285715,15.677471079645748,0.0
191,1,0,1,0,1,5.0,https://profi.ru/profile/LoyterSA/,77.0,1,5.0,9,0,0,1,1,2.5,6.0,0.5061516149999999,25.0,2.5714285714285716,11.51292546497023,2.5
192,1,0,1,0,0,6.0,https://profi.ru/profile/LutkovskiiRU/,137.0,0,0.0,0,0,4,1,1,6.583333333333333,2.5,0.50380618,36.0,0.0,0.0,0.0
193,0,1,1,0,1,10.0,https://profi.ru/profile/LutkovskiiRU2/,109.0,1,5.0,19,1,11,1,1,5.166666666666667,4.0,0.50514731,100.0,3.081081081081081,14.978661367769954,5.166666666666667
194,1,0,0,0,0,7.0,https://profi.ru/profile/LyapinGG/,165.0,0,5.0,1,0,0,1,0,2.4166666666666665,,0.5047402750000001,49.0,0.29268292682926833,3.4657359027997265,0.0
195,0,1,1,0,1,28.0,https://profi.ru/profile/LyukshevaPO/,34.0,1,5.0,1,0,6,0,1,1.75,2.5,0.5041611,784.0,0.36363636363636365,3.4657359027997265,1.75
196,0,1,1,0,0,29.0,https://profi.ru/profile/MakarovRV30/,141.0,0,0.0,0,0,0,1,1,0.5,3.5,0.50253582,841.0,0.0,0.0,0.0
197,0,1,1,0,1,6.0,https://profi.ru/profile/MakaryanDA5/,70.0,1,5.0,5,0,0,0,0,0.3333333333333333,,0.5032614,36.0,3.75,8.958797346140274,0.3333333333333333
198,1,0,0,0,0,13.0,https://profi.ru/profile/MakhnevaMY/,78.0,1,0.0,0,0,4,0,1,0.8333333333333334,2.5,0.40356863,169.0,0.0,0.0,0.0
199,1,0,0,0,0,8.0,https://profi.ru/profile/MaksunovYY/,134.0,1,0.0,0,0,0,1,0,0.5833333333333334,,0.503518684,64.0,0.0,0.0,0.0
200,1,0,1,0,1,12.0,https://profi.ru/profile/MakuhinKV/,121.0,1,5.0,2,0,3,1,1,5.25,4.0,0.5058368200000001,144.0,0.32,5.493061443340549,5.25
201,1,0,1,0,0,4.0,https://profi.ru/profile/MalyuginaAP/,154.0,1,0.0,0,0,0,0,0,3.5,,0.50048096,16.0,0.0,0.0,0.0
202,1,0,1,0,1,16.0,https://profi.ru/profile/MarininaEV2/,74.0,1,5.0,3,0,4,0,1,7.5,3.0,0.5029605500000001,256.0,0.35294117647058826,6.931471805599453,7.5
203,1,0,1,0,1,5.0,https://profi.ru/profile/MartynovVP6/,133.0,0,0.0,0,0,9,1,1,0.75,3.0,0.5041297983333334,25.0,0.0,0.0,0.75
204,1,0,0,0,0,0.0,https://profi.ru/profile/MaryshevAB/,122.0,0,0.0,0,0,0,1,0,0.25,,0.50362737,0.0,0.0,0.0,0.0
205,1,0,0,1,1,5.0,https://profi.ru/profile/MatasovaAS3/,100.0,0,0.0,0,0,13,0,0,0.16666666666666666,,0.50367354,25.0,0.0,0.0,0.16666666666666666
206,1,0,0,0,0,0.0,https://profi.ru/profile/MatsukSV2/,163.0,0,0.0,0,0,0,1,0,0.25,,0.50404125,0.0,0.0,0.0,0.0
207,1,0,1,0,1,13.0,https://profi.ru/profile/MatveenkoEK/,94.0,1,5.0,10,0,7,1,1,12.166666666666666,3.0,0.50571555,169.0,0.759493670886076,11.989476363991853,12.166666666666666
208,1,0,1,0,1,4.0,https://profi.ru/profile/MelikagamalovIK/,14.0,1,5.0,33,1,8,1,1,3.9166666666666665,5.0,0.5061976085714286,16.0,6.711864406779662,17.63180262308081,3.9166666666666665
209,0,1,1,0,0,18.0,https://profi.ru/profile/MelnichukKN/,130.0,1,5.0,1,0,22,1,1,15.833333333333334,4.5,0.5048504128571428,324.0,0.059405940594059396,3.4657359027997265,0.0
210,0,1,0,0,0,15.0,https://profi.ru/profile/MelnitskiiAV/,114.0,0,0.0,0,0,0,1,1,6.916666666666667,2.5,0.50486061,225.0,0.0,0.0,0.0
211,0,1,1,0,1,10.0,https://profi.ru/profile/MigachevOM/,112.0,1,0.0,0,0,0,1,1,4.5,3.0,0.504898018,100.0,0.0,0.0,4.5
212,1,0,1,0,0,5.0,https://profi.ru/profile/MihailovaKA22/,155.0,1,0.0,0,0,2,0,1,5.75,1.5,0.50042927,25.0,0.0,0.0,0.0
213,1,0,0,0,0,1.0,https://profi.ru/profile/MikryukovGV/,147.0,1,5.0,1,0,0,1,0,1.8333333333333333,,0.504509944,1.0,0.35294117647058826,3.4657359027997265,0.0
214,1,0,1,0,1,6.0,https://profi.ru/profile/MironovaEE8/,101.0,1,5.0,11,0,3,0,1,6.666666666666667,3.0,0.5034919825,36.0,1.434782608695652,12.424533248940001,6.666666666666667
215,1,0,0,0,0,11.0,https://profi.ru/profile/MirskiiED/,101.0,1,5.0,12,0,1,1,1,10.25,2.8,0.5051378557142857,121.0,1.0666666666666667,12.824746787307683,0.0
216,1,0,0,0,0,1.0,https://profi.ru/profile/MitkinaSA4/,97.0,0,0.0,0,0,0,0,0,0.3333333333333333,,0.503671176,1.0,0.0,0.0,0.0
217,1,0,1,0,0,2.0,https://profi.ru/profile/MitrofanovNV8/,146.0,0,0.0,0,0,2,1,0,0.6666666666666666,,0.503187036,4.0,0.0,0.0,0.0
218,1,0,0,0,0,9.0,https://profi.ru/profile/MochalinMA3/,102.0,0,0.0,0,0,0,1,1,0.5833333333333334,2.5,0.5047106633333334,81.0,0.0,0.0,0.0
219,1,0,0,1,0,1.0,https://profi.ru/profile/MoiseyevKS2/,111.0,0,0.0,0,0,0,1,0,1.75,,0.504243045,1.0,0.0,0.0,0.0
220,0,1,1,0,0,13.0,https://profi.ru/profile/MokrousovMO/,80.0,1,5.0,17,1,1,1,1,9.666666666666666,6.0,0.50506558,169.0,1.59375,14.451858789480823,0.0
221,0,1,1,0,0,13.0,https://profi.ru/profile/MokrousovaGO/,119.0,1,4.94,17,1,7,0,1,9.583333333333334,3.0,0.503699905,169.0,1.606299212598425,14.278436484007054,0.0
222,0,1,0,1,0,13.0,https://profi.ru/profile/MorozovaYR4/,107.0,0,0.0,0,0,0,0,1,1.75,2.5,0.50234095,169.0,0.0,0.0,0.0
223,0,1,1,0,1,5.0,https://profi.ru/profile/MuhinaDS2/,121.0,1,5.0,4,0,5,0,1,5.833333333333333,2.5,0.5036929333333333,25.0,0.5853658536585367,8.047189562170502,5.833333333333333
224,0,1,1,0,0,11.0,https://profi.ru/profile/MukhametzhanovIS/,131.0,1,5.0,3,0,10,1,1,0.16666666666666666,2.5,0.5047110142857143,121.0,2.571428571428571,6.931471805599453,0.0
225,0,1,1,0,0,25.0,https://profi.ru/profile/MyachinAS/,76.0,1,5.0,10,0,7,1,1,8.833333333333334,2.5,0.508001,625.0,1.0169491525423728,11.989476363991853,0.0
226,0,1,1,0,1,34.0,https://profi.ru/profile/NagornovVV5/,159.0,0,0.0,0,0,5,1,0,2.25,,0.5032134933333333,1156.0,0.0,0.0,2.25
227,1,0,1,0,0,20.0,https://profi.ru/profile/NasonovIB/,128.0,1,5.0,12,0,4,1,1,7.166666666666667,3.5,0.50494895,400.0,1.4693877551020407,12.824746787307683,0.0
228,1,0,0,0,0,10.0,https://profi.ru/profile/NasyrovAR10/,110.0,1,5.0,12,0,3,1,1,1.1666666666666667,2.5,0.5050926071428571,100.0,5.538461538461537,12.824746787307683,0.0
229,1,0,1,0,1,13.0,https://profi.ru/profile/NaumkinVD/,72.0,1,4.91,11,0,9,1,0,10.416666666666666,,0.5061091600000001,169.0,0.9635036496350365,12.200891650459083,10.416666666666666
230,1,0,1,0,0,11.0,https://profi.ru/profile/NaumkinVD2/,91.0,1,5.0,26,0,7,1,1,0.8333333333333334,4.5,0.504875318,121.0,14.18181818181818,16.479184330021646,0.0
231,0,1,0,1,0,6.0,https://profi.ru/profile/NaumovFO/,44.0,1,5.0,26,0,17,1,1,6.916666666666667,4.0,0.5065364,36.0,3.2842105263157895,16.479184330021646,0.0
232,1,0,0,0,0,1.0,https://profi.ru/profile/NazarovIV28/,132.0,1,5.0,4,0,0,1,1,1.75,3.0,0.50529583,1.0,1.4545454545454546,8.047189562170502,0.0
233,1,0,0,0,0,20.0,https://profi.ru/profile/NedashkovskiyKY/,139.0,0,0.0,0,0,0,1,1,0.8333333333333334,3.5,0.50258408,400.0,0.0,0.0,0.0
234,0,1,1,0,1,9.0,https://profi.ru/profile/NefedovaAA5/,3.0,1,5.0,8,0,18,0,1,9.083333333333334,2.5,0.5061692533333333,81.0,0.793388429752066,10.986122886681098,9.083333333333334
235,0,1,1,0,0,26.0,https://profi.ru/profile/NepryahinVO/,116.0,1,5.0,2,0,1,1,1,6.25,3.0,0.5051721216666667,676.0,0.27586206896551724,5.493061443340549,0.0
236,0,1,1,0,0,17.0,https://profi.ru/profile/NikiforovDA3/,112.0,0,0.0,0,0,0,1,1,12.083333333333334,2.0,0.505,289.0,0.0,0.0,0.0
237,0,1,1,0,0,18.0,https://profi.ru/profile/NikishinMA2/,98.0,1,5.0,13,0,13,1,1,8.083333333333334,3.0,0.5052291271428572,324.0,1.4311926605504586,13.195286648076292,0.0
238,0,1,1,0,1,5.0,https://profi.ru/profile/NikitinaUD2/,93.0,1,5.0,12,0,4,0,1,4.666666666666667,5.0,0.5047534328571429,25.0,2.1176470588235294,12.824746787307683,4.666666666666667
239,1,0,1,0,1,16.0,https://profi.ru/profile/NikolayevaTA11/,73.0,1,0.0,0,0,6,0,1,1.8333333333333333,2.0,0.5050092642857144,256.0,0.0,0.0,1.8333333333333333
240,0,1,1,0,1,9.0,https://profi.ru/profile/NosovaOS/,85.0,1,5.0,7,0,1,0,1,6.833333333333333,2.0,0.5026029599999999,81.0,0.8936170212765958,10.39720770839918,6.833333333333333
241,1,0,0,0,0,10.0,https://profi.ru/profile/NovikovIV36/,102.0,1,5.0,1,0,0,1,1,5.75,1.5,0.5057361149999999,100.0,0.14814814814814814,3.4657359027997265,0.0
242,1,0,1,0,1,7.0,https://profi.ru/profile/NovikovaPA8/,85.0,0,5.0,1,0,3,0,1,5.916666666666667,5.0,0.5043011374999999,49.0,0.14457831325301204,3.4657359027997265,5.916666666666667
243,0,0,0,0,0,3.0,https://profi.ru/profile/NurmatovBR/,24.0,1,5.0,19,0,0,1,1,5.5,2.5,0.5061095,9.0,2.923076923076923,14.978661367769954,0.0
244,0,1,1,0,0,14.0,https://profi.ru/profile/OrlovAV111/,98.0,1,5.0,9,0,11,1,1,5.666666666666667,3.0,0.50560704,196.0,1.3499999999999999,11.51292546497023,0.0
245,1,0,0,0,0,18.0,https://profi.ru/profile/OrlovAV18/,136.0,1,5.0,1,0,6,1,1,11.25,3.0,0.5034190439999999,324.0,0.08163265306122448,3.4657359027997265,0.0
246,0,1,1,0,0,23.0,https://profi.ru/profile/OrlovEV3/,72.0,1,5.0,1,0,0,1,1,7.666666666666667,10.0,0.5057336066666667,529.0,0.11538461538461536,3.4657359027997265,0.0
247,0,1,1,0,0,10.0,https://profi.ru/profile/OrlovIV2/,105.0,1,5.0,6,0,9,1,1,9.416666666666666,5.0,0.5052813714285714,100.0,0.5760000000000001,9.729550745276565,0.0
248,1,0,1,0,1,15.0,https://profi.ru/profile/OstapenkoEA15/,6.0,0,5.0,14,0,1,0,1,5.75,2.5,0.50560215,225.0,2.074074074074074,13.54025100551105,5.75
249,1,0,1,0,0,5.0,https://profi.ru/profile/OvsyannikovaDD4/,24.0,1,5.0,1,0,5,0,0,2.25,,0.50452656,25.0,0.3076923076923077,3.4657359027997265,0.0
250,0,1,1,0,0,33.0,https://profi.ru/profile/OzhegovIG/,85.0,0,4.91,34,0,0,1,1,14.0,2.0,0.5056729585714286,1089.0,2.2666666666666666,17.45675898191302,0.0
251,1,0,1,0,1,12.0,https://profi.ru/profile/PachkalevaTS/,56.0,0,5.0,16,1,3,0,0,5.916666666666667,,0.504583376,144.0,2.3132530120481927,14.16606672028108,5.916666666666667
252,0,1,0,0,0,19.0,https://profi.ru/profile/PalachevAI/,56.0,1,4.5,24,0,1,1,1,14.5,3.25,0.505,361.0,1.5483870967741935,14.484941211906902,0.0
253,0,1,1,0,0,20.0,https://profi.ru/profile/PanasenkoLR/,118.0,1,5.0,1,0,6,0,1,6.833333333333333,2.5,0.5014083500000001,400.0,0.12765957446808512,3.4657359027997265,0.0
254,0,1,1,0,1,19.0,https://profi.ru/profile/PanovaOA2/,19.0,1,5.0,6,0,7,0,1,9.75,2.0,0.50473614,361.0,0.5581395348837209,9.729550745276565,9.75
255,1,0,0,0,0,0.0833333333333333,https://profi.ru/profile/ParfenovAA64/,126.0,0,0.0,0,0,0,1,0,0.08333333333333333,,0.50453027,0.006944444444444439,0.0,0.0,0.0
256,0,1,0,0,0,8.0,https://profi.ru/profile/ParfenovVN5/,112.0,1,4.33,6,0,2,1,1,1.1666666666666667,2.63,0.5052170175,64.0,2.7692307692307687,8.425790945409506,0.0
257,0,1,1,0,0,22.0,https://profi.ru/profile/PashkinPV3/,136.0,0,0.0,0,0,0,1,1,5.833333333333333,5.0,0.5037868249999999,484.0,0.0,0.0,0.0
258,0,0,0,0,0,0.1666666666666666,https://profi.ru/profile/PashkovZS/,76.0,0,0.0,0,0,0,1,0,0.16666666666666666,,0.5057542500000001,0.027777777777777755,0.0,0.0,0.0
259,1,0,0,0,0,8.0,https://profi.ru/profile/PastukhovaAV6/,60.0,1,5.0,1,0,0,0,1,1.9166666666666667,3.0,0.503802175,64.0,0.3428571428571428,3.4657359027997265,0.0
260,1,0,0,1,0,3.0,https://profi.ru/profile/PavlovYA18/,104.0,1,5.0,6,0,5,1,1,3.1666666666666665,2.5,0.505279312,9.0,1.4400000000000002,9.729550745276565,0.0
261,1,0,1,0,1,4.0,https://profi.ru/profile/PavlovaPA27/,99.0,1,0.0,0,0,8,0,1,0.08333333333333333,4.0,0.5041998885714286,16.0,0.0,0.0,0.08333333333333333
262,1,0,1,0,1,9.0,https://profi.ru/profile/PeninSY/,76.0,1,4.79,24,0,4,1,0,2.9166666666666665,,0.505849835,81.0,6.127659574468085,15.41841520111868,2.9166666666666665
263,1,0,1,0,0,13.0,https://profi.ru/profile/PerepelitsaMA3/,95.0,1,5.0,38,1,5,1,1,5.333333333333333,4.0,0.5052018433333333,169.0,6.0,18.317808230648232,0.0
264,1,0,1,0,0,18.0,https://profi.ru/profile/PerevezentsevPS/,135.0,0,0.0,0,0,0,1,1,0.4166666666666667,3.2,0.5041684033333333,324.0,0.0,0.0,0.0
265,0,1,0,1,0,16.0,https://profi.ru/profile/PetrinskayaNA/,116.0,0,4.0,1,0,7,0,1,13.166666666666666,2.7,0.5014612,256.0,0.07058823529411765,2.772588722239781,0.0
266,0,1,1,0,0,16.0,https://profi.ru/profile/PineginaAA4/,110.0,1,5.0,12,0,0,0,1,5.25,4.0,0.5040898285714286,256.0,1.92,12.824746787307683,0.0
267,1,0,1,0,1,1.0,https://profi.ru/profile/PinevichPM/,32.0,1,5.0,2,0,15,1,0,2.5,,0.5061088314285714,1.0,0.5714285714285714,5.493061443340549,2.5
268,1,0,1,0,1,28.0,https://profi.ru/profile/PiskunLE/,48.0,0,5.0,1,0,0,0,1,1.0,3.0,0.5038655,784.0,0.5,3.4657359027997265,1.0
269,0,1,0,1,0,13.0,https://profi.ru/profile/PismakVI/,121.0,1,4.0,1,0,6,1,1,11.083333333333334,1.7,0.50524786,169.0,0.08275862068965517,2.772588722239781,0.0
270,1,0,0,0,0,5.0,https://profi.ru/profile/PlakidaMV/,113.0,0,0.0,0,0,0,1,1,3.75,3.5,0.50434807,25.0,0.0,0.0,0.0
271,1,0,1,0,1,7.0,https://profi.ru/profile/PlakidaVV2/,118.0,1,0.0,0,0,0,1,1,2.3333333333333335,3.5,0.503041,49.0,0.0,0.0,2.3333333333333335
272,1,0,1,0,0,15.0,https://profi.ru/profile/PlyushchevaAD/,89.0,0,0.0,0,0,0,0,1,1.5833333333333333,3.0,0.5049524125,225.0,0.0,0.0,0.0
273,1,0,0,0,0,8.0,https://profi.ru/profile/PolkovnikovDA2/,136.0,0,0.0,0,0,11,1,1,4.5,3.5,0.50405256,64.0,0.0,0.0,0.0
274,1,0,0,0,0,6.0,https://profi.ru/profile/PolonovSS/,190.0,0,0.0,0,0,0,1,1,0.8333333333333334,3.0,0.50129448,36.0,0.0,0.0,0.0
275,0,1,1,0,0,18.0,https://profi.ru/profile/PolyakovaDA2/,15.0,1,4.86,22,1,6,0,1,14.666666666666666,3.5,0.50487408,324.0,1.4042553191489362,15.238501889415668,0.0
276,1,0,0,0,0,2.0,https://profi.ru/profile/PonomarenkoSV15/,109.0,1,5.0,16,0,10,1,1,2.3333333333333335,1.5,0.505029026,4.0,4.8,14.16606672028108,0.0
277,0,1,0,0,0,29.0,https://profi.ru/profile/PonomarevEG/,84.0,0,4.88,8,0,0,1,1,12.5,1.0,0.5055604083333333,841.0,0.5925925925925926,10.72245593740075,0.0
278,1,0,0,0,0,6.0,https://profi.ru/profile/PonomarevVA82/,106.0,0,5.0,5,0,8,1,1,0.5833333333333334,2.0,0.505481085,36.0,3.157894736842105,8.958797346140274,0.0
279,1,0,0,0,0,9.0,https://profi.ru/profile/PonomarevaAN2/,71.0,1,0.0,0,0,0,0,1,8.666666666666666,3.0,0.5043111033333333,81.0,0.0,0.0,0.0
280,1,0,1,0,0,16.0,https://profi.ru/profile/PopovAA43/,102.0,1,4.83,6,0,4,1,1,9.25,5.0,0.5080006,256.0,0.5853658536585366,9.398746019937162,0.0
281,0,1,1,0,0,36.0,https://profi.ru/profile/PotapovAV10/,81.0,1,5.0,22,0,0,1,1,7.75,2.0,0.5058189,1296.0,2.5142857142857142,15.677471079645748,0.0
282,0,1,0,0,0,10.0,https://profi.ru/profile/ProninIS13/,151.0,1,0.0,0,0,7,1,1,0.16666666666666666,4.0,0.5020019,100.0,0.0,0.0,0.0
283,1,0,0,1,1,0.9166666666666666,https://profi.ru/profile/ProninaLN3/,108.0,1,5.0,5,0,1,0,0,0.9166666666666666,,0.5030978966666667,0.8402777777777777,2.608695652173913,8.958797346140274,0.9166666666666666
