has_secondary_education,has_higher_education,work_experience,master_id,master_id,index,docs_verified,gender,guarantee,rating,reviews_count,is_highly_praised,is_certified,price_socket,suitabilityHints,discount,insurance,contract,cur_score,profi_ru_start,album_count,photos_count
True,False,7.0,https://profi.ru/profile/FatykhovZZ/,https://profi.ru/profile/FatykhovZZ/,151.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.62516,На сервисе с января 2026 г,0,10
True,False,7.0,https://profi.ru/profile/FayzrakhmanovAR/,https://profi.ru/profile/FayzrakhmanovAR/,162.0,True,MALE,Нет гарантии,"5,0",8,False,False,,,,,,50.673502,На сервисе с октября 2024 г. (1 год),0,9
True,False,7.0,https://profi.ru/profile/FayzullinAR15/,https://profi.ru/profile/FayzullinAR15/,52.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.7792915,На сервисе с октября 2025 г,0,0
True,False,7.0,https://profi.ru/profile/FayzullinRD/,https://profi.ru/profile/FayzullinRD/,50.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.840065,На сервисе с ноября 2025 г,0,0
False,True,,https://profi.ru/profile/FayzullinRI2/,https://profi.ru/profile/FayzullinRI2/,138.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.697307333333335,,0,0
False,True,25.0,https://profi.ru/profile/FazylovLZ/,https://profi.ru/profile/FazylovLZ/,186.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.632015,,0,0
True,False,7.0,https://profi.ru/profile/FedorovII24/,https://profi.ru/profile/FedorovII24/,54.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.7781965,,0,0
False,False,,https://profi.ru/profile/FedorovRV39/,https://profi.ru/profile/FedorovRV39/,57.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.865704666666666,На сервисе с марта 2026 г,0,0
True,False,2.0,https://profi.ru/profile/FedorovskiyMV/,https://profi.ru/profile/FedorovskiyMV/,141.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.45247475,На сервисе с апреля 2024 г. (2 года),0,0
True,False,,https://profi.ru/profile/FidanNF/,https://profi.ru/profile/FidanNF/,125.0,True,,Нет гарантии,0,0,False,False,,,,,,50.46321014285714,,0,1
True,False,7.0,https://profi.ru/profile/FilippovMZ/,https://profi.ru/profile/FilippovMZ/,122.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.785258999999996,На сервисе с ноября 2025 г,0,0
True,False,7.0,https://profi.ru/profile/FokeyevAA5/,https://profi.ru/profile/FokeyevAA5/,135.0,True,MALE,Нет гарантии,"5,0",18,False,False,350.0,Нет отзывов по вашей услуге,,,,50.4562495,На сервисе с ноября 2024 г. (1 год),6,5
True,False,5.0,https://profi.ru/profile/FomichevDA5/,https://profi.ru/profile/FomichevDA5/,110.0,True,MALE,Нет гарантии,"4,71",95,False,False,,Мало отзывов по вашей услуге,,,,50.776832000000006,На сервисе с мая 2021 г. (4 года),0,0
True,False,,https://profi.ru/profile/FyatkhRT/,https://profi.ru/profile/FyatkhRT/,142.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.749527666666665,На сервисе с декабря 2021 г. (4 года),0,0
,,,https://profi.ru/profile/GabdrakhmanovAR8/,https://profi.ru/profile/GabdrakhmanovAR8/,89.0,True,MALE,Нет гарантии,0,0,False,False,500.0,,,,,50.791476599999996,,2,0
False,True,3.0,https://profi.ru/profile/GabdrakhmanovEI/,https://profi.ru/profile/GabdrakhmanovEI/,65.0,True,MALE,Нет гарантии,"5,0",23,False,False,,Нет отзывов по вашей услуге,,,,50.794984,На сервисе с октября 2022 г. (3 года),0,1
True,False,7.0,https://profi.ru/profile/GabdurakhmanovRV/,https://profi.ru/profile/GabdurakhmanovRV/,156.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.73702,На сервисе с октября 2025 г,0,0
False,True,,https://profi.ru/profile/GabishevAA2/,https://profi.ru/profile/GabishevAA2/,141.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7439356,,0,0
True,False,20.0,https://profi.ru/profile/GabitovRR3/,https://profi.ru/profile/GabitovRR3/,133.0,True,MALE,Нет гарантии,"5,0",6,False,False,,Нет отзывов по вашей услуге,,,,50.506460600000004,На сервисе с апреля 2019 г. (7 лет),0,1
False,True,3.0,https://profi.ru/profile/GabsalyamovLI/,https://profi.ru/profile/GabsalyamovLI/,54.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.749427999999995,,0,0
True,False,10.0,https://profi.ru/profile/GafarovIE2/,https://profi.ru/profile/GafarovIE2/,107.0,True,MALE,Нет гарантии,"5,0",3,False,False,500.0,,,,,50.658007,,0,49
True,False,5.0,https://profi.ru/profile/GaffarovRR4/,https://profi.ru/profile/GaffarovRR4/,155.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.679314,На сервисе с ноября 2020 г. (5 лет),0,7
False,True,,https://profi.ru/profile/GafiatullinRR/,https://profi.ru/profile/GafiatullinRR/,150.0,True,MALE,Нет гарантии,"5,0",13,False,False,,Нет отзывов по вашей услуге,,,,50.68264333333334,,6,0
True,False,24.0,https://profi.ru/profile/GafiyatulinII/,https://profi.ru/profile/GafiyatulinII/,167.0,True,MALE,Нет гарантии,0,0,False,False,500.0,,,,,50.4369465,,0,0
True,False,7.0,https://profi.ru/profile/GafurovAT12/,https://profi.ru/profile/GafurovAT12/,87.0,True,MALE,Нет гарантии,0,0,False,False,250.0,,,,,50.854767,На сервисе с декабря 2025 г,0,0
True,False,7.0,https://profi.ru/profile/GafurovIT4/,https://profi.ru/profile/GafurovIT4/,20.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.970493,На сервисе с февраля 2026 г,0,0
True,False,7.0,https://profi.ru/profile/GainullinDV/,https://profi.ru/profile/GainullinDV/,96.0,False,MALE,Нет гарантии,"3,0",2,False,False,,,,,,50.687957999999995,На сервисе с февраля 2019 г. (7 лет),0,1
True,False,15.0,https://profi.ru/profile/GaisinRSh/,https://profi.ru/profile/GaisinRSh/,68.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7974285,,0,0
,,,https://profi.ru/profile/GakhramanovRG/,https://profi.ru/profile/GakhramanovRG/,94.0,True,,Нет гарантии,0,0,False,False,,,,,,50.7894,На сервисе с ноября 2025 г,0,4
True,False,7.0,https://profi.ru/profile/GaleevNF/,https://profi.ru/profile/GaleevNF/,125.0,True,MALE,Нет гарантии,"4,55",11,False,False,,Мало отзывов по вашей услуге,,,,50.49689357142857,,0,0
True,False,25.0,https://profi.ru/profile/GalimomRR/,https://profi.ru/profile/GalimomRR/,7.0,False,MALE,Нет гарантии,"4,50",18,False,False,,Нет отзывов по вашей услуге,,,,50.6419005,,0,8
False,True,18.0,https://profi.ru/profile/GalimovAA13/,https://profi.ru/profile/GalimovAA13/,129.0,True,MALE,Нет гарантии,"5,0",16,False,False,,,,,,50.53912428571429,,0,7
True,False,8.0,https://profi.ru/profile/GalimovRS7/,https://profi.ru/profile/GalimovRS7/,92.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7785095,На сервисе с февраля 2026 г,0,6
,,,https://profi.ru/profile/GalimullinNN2/,https://profi.ru/profile/GalimullinNN2/,58.0,True,MALE,Нет гарантии,"5,0",17,False,False,,,,,,50.80014,,0,0
True,False,7.0,https://profi.ru/profile/GalimullinRR8/,https://profi.ru/profile/GalimullinRR8/,74.0,True,MALE,Нет гарантии,"5,0",17,False,False,,,,,,50.544675,,6,15
False,False,,https://profi.ru/profile/GaliulinRG3/,https://profi.ru/profile/GaliulinRG3/,59.0,False,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.7214325,На сервисе с декабря 2025 г,0,0
False,False,11.0,https://profi.ru/profile/GaliullinAI7/,https://profi.ru/profile/GaliullinAI7/,137.0,False,MALE,По договоренности,"5,0",5,False,False,,Мало отзывов по вашей услуге,,,,50.473871,,0,0
False,True,10.0,https://profi.ru/profile/GaliullinDA/,https://profi.ru/profile/GaliullinDA/,165.0,True,MALE,Нет гарантии,0,0,False,False,,,5.0,,,50.62915133333333,,0,9
True,False,7.0,https://profi.ru/profile/GaliullinRT4/,https://profi.ru/profile/GaliullinRT4/,143.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.69385,На сервисе с апреля 2026 г,0,0
True,False,7.0,https://profi.ru/profile/GaliullovRG/,https://profi.ru/profile/GaliullovRG/,80.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.721985000000004,На сервисе с января 2026 г,0,0
False,True,4.0,https://profi.ru/profile/GaliyevII5/,https://profi.ru/profile/GaliyevII5/,52.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.8131395,,0,3
False,False,15.0,https://profi.ru/profile/GallyamovIG/,https://profi.ru/profile/GallyamovIG/,79.0,True,MALE,Нет гарантии,"5,0",7,False,False,500.0,Мало отзывов по вашей услуге,,,,50.47737228571429,На сервисе с декабря 2023 г. (2 года),0,1
True,False,7.0,https://profi.ru/profile/GallyamovII3/,https://profi.ru/profile/GallyamovII3/,135.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.74901275,На сервисе с января 2025 г. (1 год),0,0
False,True,13.0,https://profi.ru/profile/GalumyanAV/,https://profi.ru/profile/GalumyanAV/,114.0,True,MALE,По договоренности,"4,95",501,False,False,,,,,,50.59001175,,6,8
True,False,7.0,https://profi.ru/profile/GalyaletdinovFF/,https://profi.ru/profile/GalyaletdinovFF/,149.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.6999,На сервисе с января 2026 г,0,8
True,False,7.0,https://profi.ru/profile/GalyautdinovIN/,https://profi.ru/profile/GalyautdinovIN/,158.0,True,,Нет гарантии,"5,0",1,False,False,,,,,,50.670793333333336,На сервисе с апреля 2025 г. (1 год),0,0
True,False,7.0,https://profi.ru/profile/GaniyevII5/,https://profi.ru/profile/GaniyevII5/,81.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7980955,На сервисе с декабря 2024 г. (1 год),0,0
True,False,5.0,https://profi.ru/profile/GanskiiVV/,https://profi.ru/profile/GanskiiVV/,94.0,True,MALE,Нет гарантии,"5,0",27,False,False,,Мало отзывов по вашей услуге,,,,50.5207774,На сервисе с сентября 2020 г. (5 лет),0,0
False,False,5.0,https://profi.ru/profile/GarafutdinovRR3/,https://profi.ru/profile/GarafutdinovRR3/,134.0,True,MALE,Нет гарантии,"4,98",41,False,False,,,,,,50.48202488888889,На сервисе с июня 2021 г. (4 года),6,3
True,False,5.0,https://profi.ru/profile/GareishinAA2/,https://profi.ru/profile/GareishinAA2/,132.0,False,MALE,По договоренности,"5,0",5,False,False,,,10.0,,Договор,50.76164416666666,На сервисе с сентября 2021 г. (4 года),0,12
False,True,9.0,https://profi.ru/profile/GarifulinE-/,https://profi.ru/profile/GarifulinE-/,88.0,True,MALE,По договоренности,"4,96",340,False,False,,,,,,50.480551142857145,,0,8
False,True,8.0,https://profi.ru/profile/GarifullinAF9/,https://profi.ru/profile/GarifullinAF9/,76.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.7858435,,0,0
True,False,5.0,https://profi.ru/profile/GarifullinDD/,https://profi.ru/profile/GarifullinDD/,104.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.682837,На сервисе с февраля 2026 г,0,0
True,False,8.0,https://profi.ru/profile/GarifullinDY/,https://profi.ru/profile/GarifullinDY/,131.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.502558,На сервисе с июля 2025 г,0,0
True,False,7.0,https://profi.ru/profile/GarifullinRA/,https://profi.ru/profile/GarifullinRA/,122.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.6836232,На сервисе с января 2019 г. (7 лет),0,8
True,False,7.0,https://profi.ru/profile/GarifullinRI4/,https://profi.ru/profile/GarifullinRI4/,87.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.60343866666667,На сервисе с марта 2025 г. (1 год),0,0
True,False,2.0,https://profi.ru/profile/GaripovIR8/,https://profi.ru/profile/GaripovIR8/,136.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.55564763636364,На сервисе с июня 2024 г. (1 год),0,0
True,False,7.0,https://profi.ru/profile/GaripovRA4/,https://profi.ru/profile/GaripovRA4/,114.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.70009675,На сервисе с апреля 2019 г. (7 лет),0,0
False,False,3.0,https://profi.ru/profile/GaripovRG6/,https://profi.ru/profile/GaripovRG6/,38.0,True,MALE,Нет гарантии,"4,99",394,False,False,,,,,,50.542251,На сервисе с августа 2022 г. (3 года),0,4
True,False,8.0,https://profi.ru/profile/GaripovRM5/,https://profi.ru/profile/GaripovRM5/,127.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.57961909090909,На сервисе с августа 2024 г. (1 год),0,0
True,False,12.0,https://profi.ru/profile/GaripovRR23/,https://profi.ru/profile/GaripovRR23/,89.0,True,MALE,Нет гарантии,"3,67",9,False,False,,,,,,50.72342766666666,На сервисе с августа 2020 г. (5 лет),0,1
True,False,5.0,https://profi.ru/profile/GaripovRR56/,https://profi.ru/profile/GaripovRR56/,135.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.7465706,На сервисе с марта 2026 г,0,0
True,False,7.0,https://profi.ru/profile/GarkavyySA/,https://profi.ru/profile/GarkavyySA/,52.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,,,,50.774127,На сервисе с октября 2025 г,0,0
False,False,5.0,https://profi.ru/profile/GataullinAI2/,https://profi.ru/profile/GataullinAI2/,54.0,True,MALE,Нет гарантии,"5,0",8,False,False,500.0,Нет отзывов по вашей услуге,,,,50.540494,На сервисе с июля 2025 г,0,0
True,False,24.0,https://profi.ru/profile/GataullinAI3/,https://profi.ru/profile/GataullinAI3/,141.0,True,MALE,Нет гарантии,"4,75",4,False,False,,,,,,50.759004600000004,,0,11
True,False,9.0,https://profi.ru/profile/GatinRR6/,https://profi.ru/profile/GatinRR6/,38.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.909595,На сервисе с ноября 2025 г,0,0
False,True,17.0,https://profi.ru/profile/GavrilenkoMI3/,https://profi.ru/profile/GavrilenkoMI3/,34.0,False,MALE,Нет гарантии,"4,90",20,False,False,,Мало отзывов по вашей услуге,10.0,,,50.59485955555556,,1,24
True,False,4.0,https://profi.ru/profile/GavrilovAA76/,https://profi.ru/profile/GavrilovAA76/,86.0,True,MALE,Нет гарантии,"4,50",8,False,False,,,,,,50.671651499999996,На сервисе с августа 2022 г. (3 года),0,0
False,True,9.0,https://profi.ru/profile/GayanovRT/,https://profi.ru/profile/GayanovRT/,136.0,True,MALE,Нет гарантии,"4,81",16,False,False,600.0,,10.0,,,50.598128833333334,,0,12
False,True,20.0,https://profi.ru/profile/GayazovaZI/,https://profi.ru/profile/GayazovaZI/,142.0,True,FEMALE,Нет гарантии,"5,0",2,False,False,,,,,,50.381072499999995,,0,0
True,False,2.0,https://profi.ru/profile/GaynullinAR5/,https://profi.ru/profile/GaynullinAR5/,124.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.75752166666666,На сервисе с сентября 2024 г. (1 год),0,0
True,False,5.0,https://profi.ru/profile/GaynullinII2/,https://profi.ru/profile/GaynullinII2/,147.0,True,,Нет гарантии,"4,80",20,False,False,,,,,,50.510323875,На сервисе с ноября 2023 г. (2 года),0,9
True,False,7.0,https://profi.ru/profile/GaynullinLA/,https://profi.ru/profile/GaynullinLA/,146.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.69953266666666,На сервисе с апреля 2025 г. (1 год),0,0
False,False,,https://profi.ru/profile/GaysinRD/,https://profi.ru/profile/GaysinRD/,25.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.957493,На сервисе с апреля 2026 г,0,0
True,False,7.0,https://profi.ru/profile/GerasimovPV7/,https://profi.ru/profile/GerasimovPV7/,2.0,True,MALE,Нет гарантии,"5,0",2,False,False,600.0,,,Есть страховка,,70.368218125,На сервисе с сентября 2025 г,0,0
True,False,7.0,https://profi.ru/profile/GetmanPV2/,https://profi.ru/profile/GetmanPV2/,68.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.5884066,На сервисе с апреля 2026 г,0,0
True,False,12.0,https://profi.ru/profile/GibadullinIR2/,https://profi.ru/profile/GibadullinIR2/,137.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,10.0,,,50.687688,,0,7
False,True,,https://profi.ru/profile/GilemhanovFA/,https://profi.ru/profile/GilemhanovFA/,110.0,True,MALE,По договоренности,"4,91",11,False,False,400.0,Мало отзывов по вашей услуге,10.0,,,50.7345855,,2,0
True,True,7.0,https://profi.ru/profile/GilmanovRF3/,https://profi.ru/profile/GilmanovRF3/,78.0,True,,Нет гарантии,"5,0",2,False,False,,,,,,50.60828190909091,,12,96
False,False,,https://profi.ru/profile/GilmanovaMS2/,https://profi.ru/profile/GilmanovaMS2/,100.0,False,FEMALE,Нет гарантии,"5,0",1,False,False,1000.0,,,,,50.45607142857143,На сервисе с ноября 2025 г,0,0
False,False,6.0,https://profi.ru/profile/GilmutdinovIN2/,https://profi.ru/profile/GilmutdinovIN2/,104.0,True,,Нет гарантии,"5,0",43,False,False,,,,,,50.7419575,,0,0
True,False,6.0,https://profi.ru/profile/GilmutdinovMA2/,https://profi.ru/profile/GilmutdinovMA2/,124.0,True,MALE,Нет гарантии,"4,21",14,False,False,,,10.0,,,50.69751971428571,,0,1
True,False,1.0,https://profi.ru/profile/GilyazovSR2/,https://profi.ru/profile/GilyazovSR2/,149.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.6533815,На сервисе с января 2025 г. (1 год),0,10
True,False,24.0,https://profi.ru/profile/GimadievRR3/,https://profi.ru/profile/GimadievRR3/,56.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.70638,,0,1
True,False,5.0,https://profi.ru/profile/GimaldinovIA/,https://profi.ru/profile/GimaldinovIA/,122.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.464230625,На сервисе с ноября 2024 г. (1 год),0,0
True,False,5.0,https://profi.ru/profile/GimatdinovIR/,https://profi.ru/profile/GimatdinovIR/,121.0,True,MALE,Нет гарантии,"4,80",20,False,False,,,,,,50.713369666666665,На сервисе с января 2021 г. (5 лет),0,0
True,False,7.0,https://profi.ru/profile/GinedullinAM/,https://profi.ru/profile/GinedullinAM/,113.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.7522352,На сервисе с декабря 2025 г,0,0
True,False,15.0,https://profi.ru/profile/GiniyatullinMI/,https://profi.ru/profile/GiniyatullinMI/,157.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.71816933333334,,0,7
True,False,5.0,https://profi.ru/profile/GizdatullinTF/,https://profi.ru/profile/GizdatullinTF/,128.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.769005,На сервисе с марта 2026 г,0,0
True,False,15.0,https://profi.ru/profile/GnevanovVV/,https://profi.ru/profile/GnevanovVV/,155.0,False,MALE,По договоренности,"5,0",2,False,False,,,,,Договор,50.707088999999996,,0,4
True,False,7.0,https://profi.ru/profile/GolubevAE12/,https://profi.ru/profile/GolubevAE12/,166.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.552765375,На сервисе с апреля 2026 г,0,0
False,True,5.0,https://profi.ru/profile/GolubevDA36/,https://profi.ru/profile/GolubevDA36/,120.0,True,MALE,Нет гарантии,"5,0",3,False,False,600.0,,,,,50.6729335,,0,0
False,False,6.0,https://profi.ru/profile/GorchakovAM2/,https://profi.ru/profile/GorchakovAM2/,118.0,True,MALE,Нет гарантии,"1,0",1,False,False,,,,,,50.672579999999996,На сервисе с октября 2025 г,0,0
True,False,7.0,https://profi.ru/profile/GrekovKY/,https://profi.ru/profile/GrekovKY/,142.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.69385,На сервисе с января 2026 г,0,0
False,True,,https://profi.ru/profile/GrigoryevAO18/,https://profi.ru/profile/GrigoryevAO18/,140.0,True,MALE,Нет гарантии,"5,0",5,False,False,,Нет отзывов по вашей услуге,,,,50.432393000000005,,10,5
True,False,7.0,https://profi.ru/profile/GrinevSV7/,https://profi.ru/profile/GrinevSV7/,188.0,True,MALE,Нет гарантии,"5,0",3,False,False,,,10.0,,,50.354015,На сервисе с марта 2026 г,0,0
False,False,,https://profi.ru/profile/GrishkovDN2/,https://profi.ru/profile/GrishkovDN2/,109.0,True,MALE,Нет гарантии,"5,0",7,False,False,,,,,,50.779971999999994,На сервисе с апреля 2022 г. (4 года),3,4
False,True,15.0,https://profi.ru/profile/GudochkinEN/,https://profi.ru/profile/GudochkinEN/,88.0,True,MALE,Нет гарантии,"5,0",1,False,False,,,,,,50.782255,,0,5
False,True,16.0,https://profi.ru/profile/GumerovRR27/,https://profi.ru/profile/GumerovRR27/,154.0,True,MALE,Нет гарантии,"5,0",2,False,False,,,,,,50.56984333333334,,3,0
False,True,,https://profi.ru/profile/GuvakovMD/,https://profi.ru/profile/GuvakovMD/,13.0,False,MALE,По договоренности,"4,94",62,False,False,,Мало отзывов по вашей услуге,10.0,,,50.58908891666667,,0,0
True,False,5.0,https://profi.ru/profile/GuzayerovIR/,https://profi.ru/profile/GuzayerovIR/,116.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7697875,,0,0
False,False,7.0,https://profi.ru/profile/HaibullinRU/,https://profi.ru/profile/HaibullinRU/,48.0,True,MALE,Нет гарантии,"4,89",38,False,False,,Мало отзывов по вашей услуге,,,,50.591248300000004,На сервисе с сентября 2019 г. (6 лет),4,12
True,False,7.0,https://profi.ru/profile/HairulinDZ/,https://profi.ru/profile/HairulinDZ/,121.0,True,MALE,Нет гарантии,"4,81",184,False,False,,,,,,50.5939641,На сервисе с июня 2019 г. (6 лет),0,1
False,False,5.0,https://profi.ru/profile/HarrasovRR3/,https://profi.ru/profile/HarrasovRR3/,59.0,True,MALE,По договоренности,"5,0",47,False,False,,,,,Договор,50.78321333333334,На сервисе с августа 2021 г. (4 года),0,11
True,False,7.0,https://profi.ru/profile/HasanovAD4/,https://profi.ru/profile/HasanovAD4/,30.0,True,MALE,Нет гарантии,"4,60",10,False,False,,Нет отзывов по вашей услуге,,,,50.937073,На сервисе с марта 2020 г. (6 лет),0,0
False,False,7.0,https://profi.ru/profile/HasanzyanovIA/,https://profi.ru/profile/HasanzyanovIA/,42.0,True,MALE,Нет гарантии,"5,0",9,False,False,,Нет отзывов по вашей услуге,,,,50.883347,,0,0
,,,https://profi.ru/profile/HibatullinIN/,https://profi.ru/profile/HibatullinIN/,103.0,True,MALE,Нет гарантии,"4,96",169,False,False,,,,,,50.753488375,На сервисе с августа 2020 г. (5 лет),1,0
True,False,7.0,https://profi.ru/profile/HisamievIR/,https://profi.ru/profile/HisamievIR/,92.0,True,MALE,По договоренности,"5,0",4,False,False,,,,,,50.687957999999995,На сервисе с января 2019 г. (7 лет),0,0
True,False,14.0,https://profi.ru/profile/HisamutdinovII/,https://profi.ru/profile/HisamutdinovII/,92.0,True,MALE,«1 год»,"4,93",43,False,False,400.0,,,,,50.73401466666667,,0,0
True,False,16.0,https://profi.ru/profile/HusainovAF/,https://profi.ru/profile/HusainovAF/,97.0,True,MALE,По договоренности,"5,0",107,False,False,350.0,,,,,50.6112488,,0,7
True,False,7.0,https://profi.ru/profile/HusainovBA2/,https://profi.ru/profile/HusainovBA2/,158.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.63220333333334,На сервисе с марта 2020 г. (6 лет),3,0
True,False,7.0,https://profi.ru/profile/IbatovEM/,https://profi.ru/profile/IbatovEM/,140.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.69578733333333,На сервисе с апреля 2024 г. (2 года),0,0
,,,https://profi.ru/profile/IbatullinAN2/,https://profi.ru/profile/IbatullinAN2/,89.0,True,MALE,Нет гарантии,"4,91",22,False,False,,,,,,50.53003533333333,,0,1
False,False,16.0,https://profi.ru/profile/IbragimovMV/,https://profi.ru/profile/IbragimovMV/,133.0,True,MALE,Нет гарантии,"4,97",116,False,False,,,,,,50.58261311111111,,33,0
True,False,3.0,https://profi.ru/profile/IbragimovRF17/,https://profi.ru/profile/IbragimovRF17/,96.0,True,MALE,Нет гарантии,"5,0",34,False,False,,Мало отзывов по вашей услуге,,,,50.51808225,На сервисе с августа 2023 г. (2 года),0,0
True,False,9.0,https://profi.ru/profile/IgorMV2/,https://profi.ru/profile/IgorMV2/,102.0,True,,Нет гарантии,"4,75",4,False,False,,,,,,50.774485,,0,0
True,False,7.0,https://profi.ru/profile/IlinAA170/,https://profi.ru/profile/IlinAA170/,153.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.607995,На сервисе с мая 2025 г,0,0
True,False,11.0,https://profi.ru/profile/IlinMI/,https://profi.ru/profile/IlinMI/,106.0,False,MALE,Нет гарантии,0,0,False,False,400.0,,,,,50.772985,,0,0
True,False,23.0,https://profi.ru/profile/ImanovRV/,https://profi.ru/profile/ImanovRV/,129.0,True,MALE,«От 6 месяцев до 1 года»,"4,89",37,False,False,,Мало отзывов по вашей услуге,,,,50.50635777777778,,5,22
True,False,6.0,https://profi.ru/profile/IsmagilovBZ/,https://profi.ru/profile/IsmagilovBZ/,77.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7402435,На сервисе с июня 2020 г. (5 лет),0,0
False,False,7.0,https://profi.ru/profile/IsmagilovII9/,https://profi.ru/profile/IsmagilovII9/,34.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.8210565,,0,0
False,True,7.0,https://profi.ru/profile/IsmagilovIR14/,https://profi.ru/profile/IsmagilovIR14/,176.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.622092,,0,0
True,False,7.0,https://profi.ru/profile/IsmagilovRF/,https://profi.ru/profile/IsmagilovRF/,95.0,True,MALE,По договоренности,"4,60",10,False,False,500.0,Мало отзывов по вашей услуге,,,Договор,50.783094500000004,На сервисе с ноября 2019 г. (6 лет),0,11
True,False,7.0,https://profi.ru/profile/IsmagilovRR41/,https://profi.ru/profile/IsmagilovRR41/,114.0,True,MALE,Нет гарантии,"4,73",15,False,False,500.0,,,,,50.509053333333334,,0,5
True,False,3.0,https://profi.ru/profile/IvankovAI4/,https://profi.ru/profile/IvankovAI4/,151.0,True,MALE,Нет гарантии,"5,0",8,False,False,500.0,,,,,50.80004,На сервисе с марта 2023 г. (3 года),0,12
True,False,6.0,https://profi.ru/profile/IvankovAS18/,https://profi.ru/profile/IvankovAS18/,115.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.7524182,На сервисе с апреля 2026 г,0,0
False,True,18.0,https://profi.ru/profile/IvanovAA467/,https://profi.ru/profile/IvanovAA467/,132.0,True,,Нет гарантии,0,0,False,False,,,,,,50.804928,,0,0
,,,https://profi.ru/profile/IvanovRA82/,https://profi.ru/profile/IvanovRA82/,80.0,True,MALE,Нет гарантии,"4,89",9,False,False,,Нет отзывов по вашей услуге,,,,50.77639375,На сервисе с ноября 2020 г. (5 лет),0,0
False,True,15.0,https://profi.ru/profile/IvanovVV588/,https://profi.ru/profile/IvanovVV588/,144.0,True,MALE,Нет гарантии,0,0,False,False,,,10.0,,,50.658736000000005,,0,0
True,False,7.0,https://profi.ru/profile/KadamovRS2/,https://profi.ru/profile/KadamovRS2/,148.0,True,MALE,Нет гарантии,0,0,False,False,,,,,,50.6105375,На сервисе с октября 2025 г,0,0
True,True,11.0,https://profi.ru/profile/KadyrovAA48/,https://profi.ru/profile/KadyrovAA48/,115.0,True,MALE,Нет гарантии,"5,0",12,False,False,300.0,,,,,50.525914888888884,,0,8
